person, person, chair, chair, chair, chair, chair, chair, chair, chair, pottedplant, pottedplant, 1
person, person, cup, cup, chair, chair, chair, diningtable, diningtable, 1
car, cup, cup, sofa, vase, vase, 1
book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, 1
book, book, book, book, book, book, book, book, book, 1
chair, chair, chair, chair, chair, chair, diningtable, diningtable, book, book, book, book, book, 1
1
chair, chair, chair, chair, chair, chair, chair, 1
book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, 1
book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, 1
book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, 1
person, person, person, person, person, person, person, person, person, person, person, person, person, chair, chair, chair, chair, chair, 1
person, chair, chair, chair, chair, chair, book, book, book, book, book, book, book, book, book, book, book, book, 1
book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, 1
person, person, person, laptop, book, 1
book, book, 1
book, book, book, book, book, book, 1
chair, chair, chair, chair, chair, chair, diningtable, diningtable, 1
person, person, person, person, person, bench, cup, chair, chair, chair, chair, chair, chair, diningtable, laptop, 1
1
book, book, book, book, book, book, book, 1
chair, 1
book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, 1
1
person, 1
book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, 1
0
person, person, person, person, person, chair, chair, chair, chair, chair, chair, chair, chair, diningtable, diningtable, diningtable, 0
bottle, bottle, bottle, bottle, bottle, bottle, chair, chair, 0
chair, chair, chair, diningtable, vase, 0
person, person, person, person, person, person, person, person, person, backpack, cup, chair, chair, chair, chair, chair, diningtable, 0
person, person, chair, chair, chair, chair, chair, chair, chair, chair, chair, chair, chair, diningtable, diningtable, tvmonitor, 0
person, person, chair, chair, chair, chair, chair, chair, chair, chair, pottedplant, pottedplant, 0
person, person, cup, cup, chair, chair, chair, diningtable, diningtable, 0
car, cup, cup, sofa, vase, vase, 0
person, person, person, person, person, person, person, person, person, person, person, person, person, bottle, bottle, cup, cup, bowl, chair, chair, chair, chair, chair, diningtable, 0
book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, 1
book, book, book, book, book, book, book, book, book, 1
chair, chair, chair, chair, chair, chair, diningtable, diningtable, book, book, book, book, book, 1
1
chair, chair, chair, chair, chair, chair, chair, 1
book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, 1
book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, 1
book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, 1
person, person, person, person, person, person, person, person, person, person, person, person, person, chair, chair, chair, chair, chair, 1
person, chair, chair, chair, chair, chair, book, book, book, book, book, book, book, book, book, book, book, book, 1
book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, 1
person, person, person, laptop, book, 1
book, book, 1
book, book, book, book, book, book, 1
chair, chair, chair, chair, chair, chair, diningtable, diningtable, 1
person, person, person, person, person, bench, cup, chair, chair, chair, chair, chair, chair, diningtable, laptop, 1
1
book, book, book, book, book, book, book, 1
chair, 1
book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, 1
1
person, 1
book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, book, 1
bench, chair, pottedplant, pottedplant, pottedplant, tvmonitor, vase, vase, 2
chair, chair, chair, chair, sofa, pottedplant, vase, 2
chair, chair, sofa, sofa, sofa, pottedplant, pottedplant, pottedplant, 2
chair, sofa, sofa, pottedplant, pottedplant, book, vase, 2
sofa, pottedplant, 2
chair, sofa, pottedplant, pottedplant, pottedplant, 2
chair, sofa, pottedplant, pottedplant, tvmonitor, vase, 2
chair, chair, sofa, sofa, tvmonitor, 2
cup, chair, chair, chair, chair, sofa, pottedplant, pottedplant, pottedplant, pottedplant, pottedplant, diningtable, diningtable, 2
sofa, sofa, pottedplant, pottedplant, vase, 2
chair, chair, sofa, tvmonitor, 2
chair, sofa, tvmonitor, book, vase, vase, 2
chair, chair, pottedplant, pottedplant, pottedplant, vase, 2
chair, chair, chair, chair, chair, chair, diningtable, vase, vase, vase, 2
chair, sofa, pottedplant, clock, vase, 2
chair, chair, chair, chair, sofa, sofa, sofa, sofa, pottedplant, 2
bench, pottedplant, pottedplant, 2
